Laptime,Speed,Steering Angle,head,Lateral Error
0.0,8.019,0.1476020844405332,0.12828671014567333
0.01,8.019,0.1475486516931951,0.12822185841228026
0.02,8.019,0.14738141516207406,0.12801888694180266
0.03,8.019,0.14699542303897026,0.12768851839925924
0.04,8.019,0.14619259589000017,0.12727801015070977
0.05,8.019,0.14484278136483614,0.12685488297365743
0.060000000000000005,8.019,0.14300513406445936,0.12645214691417908
0.07,8.019,0.141176605761246,0.12604831075120065
0.08,8.019,0.13873575761169704,0.12581725107333347
0.09,8.019,0.1358975976225954,0.1256187313614693
0.09999999999999999,8.019,0.13241930638320892,0.12534140263017074
0.10999999999999999,8.019,0.12859944763813588,0.12499968696499884
0.11999999999999998,8.019,0.12422878218632159,0.12457594814432782
0.12999999999999998,8.019,0.11955502660710438,0.12407972301817065
0.13999999999999999,8.019,0.1143614712153872,0.12348923593988118
0.15,8.019,0.10905544899066656,0.12282755262478891
0.16,8.019,0.10382478059561151,0.12211697547786594
0.17,8.019,0.09834563318894933,0.12132970909592213
0.18000000000000002,8.019,0.09278392263695616,0.12046849401438871
0.19000000000000003,8.019,0.08689446523999088,0.11950568417755325
0.20000000000000004,8.019,0.08087423663422319,0.11844491820050257
0.21000000000000005,8.019,0.07449650605093099,0.11725916429758057
0.22000000000000006,8.019,0.06815359311367603,0.11596836528063567
0.23000000000000007,8.019,0.06207499353908405,0.11459353552354133
0.24000000000000007,8.019,0.055927610235857156,0.11310790346871358
0.25000000000000006,8.019,0.0498508386192683,0.11151574003550682
0.26000000000000006,8.019,0.04358550310013809,0.1097905009520211
0.2700000000000001,8.019,0.03750291993327584,0.107952932136026
0.2800000000000001,8.019,0.03184108793030091,0.1060254652376876
0.2900000000000001,8.019,0.026258594844614846,0.10398383509547374
0.3000000000000001,8.019,0.020879021090444233,0.10183527893888177
0.3100000000000001,8.019,0.015430111565306867,0.09955631997389355
0.3200000000000001,8.019,0.010273311795917062,0.09717085791396646
0.3300000000000001,8.019,0.005655750242254745,0.09470472504285136
0.34000000000000014,8.019,0.0012331012179628287,0.09213769000915555
0.35000000000000014,8.019,-0.002880516935965166,0.08948129218018534
0.36000000000000015,8.019,-0.006966741466227944,0.08671640489400764
0.37000000000000016,8.019,-0.01086821291994014,0.0838555497357097
0.38000000000000017,8.019,-0.014835713166264503,0.08088042165913992
0.3900000000000002,8.019,-0.01849231144261966,0.07781991049933437
0.4000000000000002,8.019,-0.021562481511486688,0.07470480212251626
0.4100000000000002,8.019,-0.024377662501848057,0.07152021237587547
0.4200000000000002,8.019,-0.02682111791910277,0.06828316745850374
0.4300000000000002,8.019,-0.029175610493117204,0.06497998494282897
0.4400000000000002,8.019,-0.031287151421645586,0.06162852575989308
0.45000000000000023,8.019,-0.033409580390015174,0.05821564781831453
0.46000000000000024,8.019,-0.03536645599236816,0.05475953429919821
0.47000000000000025,8.019,-0.037393952953985427,0.05124719364683507
0.48000000000000026,8.019,-0.03910191031805604,0.04771252441945803
0.49000000000000027,8.019,-0.04055153528841551,0.04375404531975497
0.5000000000000002,8.019,-0.04308312509758991,0.038131857877372104
0.5100000000000002,8.019,-0.04522223948932987,0.03249217709816382
0.5200000000000002,8.019,-0.047249538206882456,0.026826483843843545
0.5300000000000002,8.019,-0.04901175539593432,0.021157603791303922
0.5400000000000003,8.019,-0.05076401817516419,0.015477310613319807
0.5500000000000003,8.019,-0.05233152889096121,0.009808419227252946
0.5600000000000003,8.019,-0.05395131632127763,0.0041424474462642075
0.5700000000000003,8.019,-0.05543350194560192,-0.001498192256506349
0.5800000000000003,8.019,-0.05700259573040345,-0.007122505626244865
0.5900000000000003,8.019,-0.0584584408409518,-0.012708652916879313
0.6000000000000003,8.019,-0.060017147848127936,-0.01826625802423877
0.6100000000000003,8.019,-0.06147179855575608,-0.023774091003118353
0.6200000000000003,8.019,-0.06303309361574966,-0.029242387340189652
0.6300000000000003,8.019,-0.06448988220829194,-0.034650489228178524
0.6400000000000003,8.019,-0.066049581425184,-0.04000918340730013
0.6500000000000004,8.019,-0.06748543791281368,-0.04529684274504471
0.6600000000000004,8.019,-0.06897374220566055,-0.0505209288111662
0.6700000000000004,8.019,-0.0700317543590134,-0.05563860904178493
0.6800000000000004,8.019,-0.07024369953123558,-0.06060429043350447
0.6900000000000004,8.019,-0.06988724691862294,-0.06542121320310926
0.7000000000000004,8.019,-0.11123001793022211,-0.06688261120789023
0.7100000000000004,8.019,-0.10670605318454365,-0.06780902312403798
0.7200000000000004,8.019,-0.10146538020007365,-0.06848255617040588
0.7300000000000004,8.019,-0.09579855579039875,-0.0689063081157286
0.7400000000000004,8.019,-0.08921664680316754,-0.0690247289704011
0.7500000000000004,8.019,-0.08130008436258346,-0.06878019151338878
0.7600000000000005,8.019,-0.07269051863037722,-0.06819231887233611
0.7700000000000005,8.019,-0.06393843173961714,-0.06728047451570297
0.7800000000000005,8.019,-0.05475360406929309,-0.0660039682178262
0.7900000000000005,8.019,-0.04540193129478005,-0.06436526050861509
0.8000000000000005,8.019,-0.035576844293729745,-0.06232558994531354
0.8100000000000005,8.019,-0.025829565016726792,-0.059911913337257906
0.8200000000000005,8.019,-0.016624693300480574,-0.05715320311320289
0.8300000000000005,8.019,-0.007544694740116972,-0.05401671176822931
0.8400000000000005,8.019,0.0009293597768430667,-0.0505395998467696
0.8500000000000005,8.019,0.008394355829089255,-0.04676228471934147
0.8600000000000005,8.019,0.058705753071461406,-0.04425258364303218
0.8700000000000006,8.019,0.06101793961611357,-0.04430483950647543
